,artist,category,name,songid
4921,['0TImkz4nPqjegtVSMZnMRq'],R&B,Damaged,4pKIh0OVXamva9kZA3feF1
4922,['6vqMDhoigg5btfdPsPTVFt'],R&B,Let U B,4NDBIoUnw3USru7mmtI54r
4923,['3fMbdgg4jU18AjLCKBhRSm'],R&B,Jam,2EI8uljBPaI23VUr2tv4eS
4924,['3fMbdgg4jU18AjLCKBhRSm'],R&B,Dirty Diana - 2012 Remaster,3yBlJtq86wROQpHi1goEKT
4925,['2iE18Oxc8YSumAU232n4rW'],R&B,Whos Loving You,6CheRswRZOyRyaYIeeFloE
4926,['3fMbdgg4jU18AjLCKBhRSm'],R&B,I Wanna Be Where You Are,3mnVgyzn5HC7Sqkn3B5zHs
4927,"['2retT7MFwHDVTeGKDdybEx', '7bXgB6jMjp9ATFy66eO08Z']",R&B,Either Way (feat. Chris Brown),47Ylu4dSO0p96h9rpUMJfL
4928,['4rEGEwaOU6Mtdj4ylW0fjS'],R&B,More Than Anything (Radio Edit),6DcJwlUVG4U9mF0IfQJzMK
4929,"['2LZDXcxJWgsJfKXZv9a5eG', '0C8ZW7ezQVs4URX5aX7Kqx', '2jku7tDXc6XoB6MO2hFuqg']",R&B,Trust Nobody,2RlcBZiskvuupu6pG8bsNe
4930,['3fMbdgg4jU18AjLCKBhRSm'],R&B,You Rock My World - With Intro,1Lhwn4PqeGpM4LTVUowW76
4931,['1MT1Wz4G9Z9EVOg4L5zZMS'],R&B,The Makings Of You,04zTo5p0wVzQXXSKLuLSOh
4932,['5gpgMHIDzhdGccwJniIXrh'],R&B,Bigger Than Me,0CxlOGUGHVa1iVna8NJgIp
4933,['14ROZ4kCrD8abznyzgs530'],R&B,You,07l6dBNEcArYKT1huIzCmV
4934,['7gSjFKpVmDgC2MMsnN8CYq'],R&B,Bust Your Windows,56z2qI0gKcPthQF6l8AW3E
4935,"['5XenQ7XfcvQdfIbpLEFaKQ', '3tlXnStJ1fFhdScmQeLpuG', '1DvtabXAjfrMihPP6JQdHs']",R&B,Crew,3jEtESxn2ngF25DMD6vbBg
4936,['21WS9wngs9AqFckK7yYJPM'],R&B,Time,1OjiYBvBYSKwLQP2bryPYw
4937,['53AfsMeg6Tr5kAejn7pON6'],R&B,Put It On The Altar,5id5AfCgYwoDU31iI1DhnY
4938,['1Xyo4u8uXC1ZmMpatF05PJ'],R&B,Die For You,2LBqCSwhJGcFQeTHMVGwy3
4939,['3fMbdgg4jU18AjLCKBhRSm'],R&B,Man in the Mirror - 2012 Remaster,1kiNatIrwDusOZfR29W0LJ
4940,['17czHqI0Lwj2V3htvm8afG'],R&B,Birdie Bees,56QqDhzSUKngUeCDq6PvwO
4941,['5a2EaR3hamoenG9rDuVn8j'],R&B,Under The Cherry Moon,4lsHSebqNhVMIUSD31Zr6W
4942,['0pXt4sMs2oRnt528LTYgyd'],R&B,Every Praise - (album edit),0nSrUpDjFouhaQB7dOi0h7
4943,['2hWr3AjjKOCVmWcwvuT4uM'],R&B,Since I Lost My Baby,4s4B4L94OJcz66RJpuqfjy
4944,['5a2EaR3hamoenG9rDuVn8j'],R&B,Thieves in the Temple,403oiKw757eJnbDKPSjhHV
4945,['3fMbdgg4jU18AjLCKBhRSm'],R&B,Rock with You - Single Version,7oOOI85fVQvVnK5ynNMdW7
4946,['5rkVyNGXEgeUqKkB5ccK83'],R&B,Foolish,2FbD2sqUmAdjqqCBp0mn2g
4947,"['4akybxRTGHJZ1DXjLhJ1qu', '2vGA5qCDLZGW6exRQgKfLL', '7N026dv4AShbedLUEwAQkN', '6ZyV955Ypf3JAKInn1a0dt']",R&B,My World Needs You,0GRRDzyfiF5dQU1ZpC4Ftk
4948,['5ItTHwcEtFh6DEOBheMub9'],R&B,Gotta Have You,6sIO0e3xxVRhCZn6YcU4CG
4949,['2NdeV5rLm47xAvogXrYhJX'],R&B,Body Party,0rFZaQ4crlGAzuCjWCQ2xu
4950,['5a2EaR3hamoenG9rDuVn8j'],R&B,When You Were Mine,6Kbkge4WbvwWv1jVzSQsr8
4951,['6jfghB5jl6RMXoiXqldVhz'],R&B,I Got Out,29mZrqJI0XyyUvVMo2edpk
4952,['4yMxdaUoKCalQPX9BMeeFf'],R&B,Blessin Me,075OkOIwlKjkMJxkfB36pt
4953,['1vfezMIyCr4XUdYRaKIKi3'],R&B,Incapable,5Bm9unoepdnInOXVFkEb94
4954,['4hTL3jOgvZwOqegEZTOrCc'],R&B,Penelope,61OeMYYsWaan8EcTgXodBq
4955,['2MGT7CYlixSPxAnnkhLpaA'],R&B,Too Close,2fyTojfPYs67KBWN4WYRX7
4956,['46CCmeVLrgc6MnyVpVMOzp'],R&B,Well Done,64hIlYHCreOzGCuzWsivXW
4957,['5a2EaR3hamoenG9rDuVn8j'],R&B,Anotherloverholenyohead,1M9LnSZjeyLKn0GwT1Xg27
4958,['2iE18Oxc8YSumAU232n4rW'],R&B,I Want You Back,5YhcTlesFVSpTgXXnUBkiU
4959,['5a2EaR3hamoenG9rDuVn8j'],R&B,Pop Life,5frTNUfeDGOHRo8Cc7ny9R
4960,['5a2EaR3hamoenG9rDuVn8j'],R&B,Partyman,1Wn5LO7y9CLW0lHf2hNt8k
4961,"['5Q81rlcTFh3k6DQJXPdsot', '13ubrt8QOOCPljQ2FL1Kca']",R&B,Love$ick,7ox2wvSzqTxQQf55Ggobbl
4962,['2jku7tDXc6XoB6MO2hFuqg'],R&B,Say It,610BVUQMZpmt3eROWX9ZC1
4963,['35GL8Cu2GKTcHzKGi75xl5'],R&B,Spotlight,02QQXgeAghpU4smdM7l7We
4964,['0TImkz4nPqjegtVSMZnMRq'],R&B,American Gold,6CS262UlW5nQqw9u0nAOsQ
4965,['1mG23iQeR29Ojhq89D5gbh'],R&B,Summertime - Single Edit,5cFcWAWIcnV38t4YCWQiZZ
4966,"['3sHS70DMNgPxRqx2fUNrRA', '3jk39CGeaaSO3FPKNx1RUx']",R&B,STICKY SITUATION,2MIeCVwGGNj92InDRtJQrV
4967,['3fMbdgg4jU18AjLCKBhRSm'],R&B,Billie Jean,5ChkMS8OtdzJeqyybCc9R5
4968,"['4mwXUEKaW4ftbncf9Hi58l', '2iojnBLj0qIMiKPvVhLnsH', '3ipn9JLAPI5GUEo4y4jcoi']",R&B,Everything (feat. Trey Songz and Ludacris),32ZO4hWeC5MX686Wrzj4Mn
4969,['3koiLjNrgRTNbOwViDipeA'],R&B,Got To Give It Up (Part 1),7pHh9sGZfb7AMoi4NLLYTo
4970,"['6QrRSfwkZsixVIgDRhpToh', '31QM5dBtewZL65p9hCnXKK']",R&B,White Light,54CsNOH7qd8fcVmdeAvaGG
4971,['2wIVse2owClT7go1WT98tk'],R&B,Get Ur Freak On,6zsk6uF3MxfIeHPlubKBvR
4972,['5a2EaR3hamoenG9rDuVn8j'],R&B,Diamonds And Pearls,7IoLw1bECmOSWcm2u9SmRH
4973,['5a2EaR3hamoenG9rDuVn8j'],R&B,Delirious,6hazdpTPlt5W2BTCGYKBoj
4974,['5K2BdUwQNqXy70BX2L8BQx'],R&B,Ill Just Say Yes - Live,74pDUf3R1hfRTED2ZzZHUZ
4975,['3DiDSECUqqY1AuBP8qtaIa'],R&B,How Come You Dont Call Me,5bAEFsQjo0DEJalVwFVmsW
4976,"['17lzZA2AlOHwCwFALHttmp', '7c0XG5cIJTrrAgEC3ULPiq', '2iojnBLj0qIMiKPvVhLnsH', '5ZS223C6JyBfXasXxrRqOk']",R&B,Its A Vibe,1p5B1jJk75RAblZCTnzUTU
4977,['1eNkUXHPaXyuyC8NAgzykK'],R&B,Freekn You,0EwaWLbMW0Tq84YVFNxNsd
4978,['0gOMnWbGP52F3paKcp5Ts2'],R&B,Open Door (See You Later),6OtxcWnKrgxoFjcwV8WBBy
4979,"['4p75GTNEXwsAAkpweMVtKo', '31QM5dBtewZL65p9hCnXKK']",R&B,Mona Lisa,5GUvXUx0GbyBKO2f8yQxFn
4980,['2BBgFkNBBMln3m2G2Bm2bt'],R&B,Trap or Die,4s5rzdMriNSncijst8MCx1
4981,['0Y808Ch4jMVJvAtmXQbXD2'],R&B,Where Is The Love,505dB7vz9ou2Soj29y7ESw
4982,"['1Xyo4u8uXC1ZmMpatF05PJ', '2YZyLoL8N0Wb9xBt1NhZWg']",R&B,Sidewalks,4h90qkbnW1Qq6pBhoPvwko
4983,['2IBPIcSkvQZyoaVfoyZKE8'],R&B,Yearning For Your Love,1KcxXt4Jy9Az9Wizs5Z6pF
4984,['5a2EaR3hamoenG9rDuVn8j'],R&B,I Would Die 4 U,6fBwVe6udYdnRqwqo06if8
4985,['5ZS223C6JyBfXasXxrRqOk'],R&B,The Worst,2wBCrtJS3E3TimRZ5MElTI
4986,"['7xAcVHPiirnUqfdqo0USb1', '3AuMNF8rQAKOzjYppFNAoB', '2wIVse2owClT7go1WT98tk']",R&B,Without Me,63lwbZioX7RZzvQ0sJNd7u
4987,['7r8RF1tN2A4CiGEplkp1oP'],R&B,Differences,0Uyh92tLyb9JawG8lmWCzJ
4988,['5a2EaR3hamoenG9rDuVn8j'],R&B,Controversy,5shPZ6RnC6sCm0iSZiv7wU
4989,['2retT7MFwHDVTeGKDdybEx'],R&B,Birthday,7mmB3zsr7vHKWThkVVE2cL
4990,['5a2EaR3hamoenG9rDuVn8j'],R&B,How Come U Dont Call Me Anymore,7oZKxGPHuMVSVmFzuiKkWG
4991,"['7LnaAXbDVIL75IVPnndf7w', '1XkoF8ryArs86LZvFOkbyr']",R&B,Love Changes,7q83jvO3GjbyS7FnHoM1f2
4992,['3qfrrrSO7utFdJkM2tvMRb'],R&B,Never Have to Be Alone,43w5n3xRMBOQll8xQBuO41
4993,['5a2EaR3hamoenG9rDuVn8j'],R&B,The Morning Papers,1Q52V3Lq3yxsYaeZrPdPJZ
4994,"['0TImkz4nPqjegtVSMZnMRq', '7hJcb9fa4alzcOq3EaNPoG']",R&B,Way Back (Extended Version),3f3IRjNf4fQ2jTRvAT4jpl
4995,['03n0Ll5tJjUxajYOvc0TQm'],R&B,Ribbon In The Sky,5KNAsnZJ0g3hNvIJFvkHzI
4996,['5a2EaR3hamoenG9rDuVn8j'],R&B,I Feel For You,0bNPzbyaT9npwhIP8d2Rsi
4997,['5y2Xq6xcjJb2jVM54GHK3t'],R&B,Love Wont Let Me Wait,2QLX7wEeFwt3icCHi041CJ
4998,['33QLeK0AvK6Cj5CQ0hp5sa'],R&B,Arizona,65T1N7OAtteCU80pPkXW0N
4999,['1ThoqLcyIYvZn7iWbj8fsj'],R&B,Lovely Day,0bRXwKfigvpKZUurwqAlEh
5000,"['1MT1Wz4G9Z9EVOg4L5zZMS', '6Ha4aES39QiVjR0L2lwuwq']",R&B,Hol Up (feat. Yo Gotti),1FnJGm1oFfs927ppj4deHe
5001,['3fMbdgg4jU18AjLCKBhRSm'],R&B,Rockin Robin,5EcNgf6BlaBpHuEGEyqJgj
5002,['5a2EaR3hamoenG9rDuVn8j'],R&B,Shes Always In My Hair,5xcb3TD6lZ4X7RId59DNxo
5003,"['1Y8cdNmUJH7yBTd9yOvr5i', '4OBJLual30L7gRl5UkeRcT', '55Aa2cqylxrFIXC767Z865']",R&B,Soldier ft Lil Wayne,4FTOpNYcGxnQdGNWSxIcio
5004,['2S8UlyXW4JjjHcbeg8ddIo'],R&B,Where My Girls At,4VSyH8AkIt3kaR5xIPFVVi
5005,"['1vfezMIyCr4XUdYRaKIKi3', '2wIVse2owClT7go1WT98tk', '5tth2a3v0sWwV1C7bApBdX']",R&B,Let It Go,2RqZFOLOnzVmHUX7ZMcaES
5006,['74qSjJarNp1Ilz2kp7IMdL'],R&B,idbh.,0Briqiw8XcXCrzL2t0pmO4
5007,"['0jUQSUOcM7lxVn5eVGTkzQ', '3KV3p5EY4AvKxOlhGHORLg']",R&B,Back For More,1gU8cKaMCIiG9Zqj84hfsd
5008,['3UjPnt2nRmw10N58bBeNOg'],R&B,Runnin Round,55CKOjVVVtObCedrO5vpRc
5009,['24hJWbo98sH84tb0nkeaqy'],R&B,How Sweet It Is (To Be Loved By You),2fdv8or6lmHe5KLTUvaJCD
5010,['0TImkz4nPqjegtVSMZnMRq'],R&B,Girl Talk - Radio Mix,7jxIiMcf07sFSMlziXLWNI
5011,['3DvdryKH4O95ZnsUZJKXpt'],R&B,Before I Let Go (feat. Frankie Beverly) [2004 - Remastered],5Cz3z2cS7vOafvQHgxbOjn
5012,['22JNV0JWTJkY1qzKJhxdRe'],R&B,You Waited (Radio Edit) [Live],5Hfmsb1SeH4GP2qi6eGCO0
5013,['7urq0VfqxEYEEiZUkebXT4'],R&B,Peaches And Cream,2SLZ2rX5773RS16mcqBxG7
5014,['336vr2M3Va0FjyvB55lJEd'],R&B,Brown Sugar,3tyUh8UpK0PVu00AjbP1UG
5015,['0TImkz4nPqjegtVSMZnMRq'],R&B,Haters,13LI79uAnn9qb1IdHQb7mr
5016,['5KNqYrivNgVCHBssEUSu5B'],R&B,U Know Whats Up - Without Left Eye,3seflYvRN3gmh50Iih5yMd
5017,['0TImkz4nPqjegtVSMZnMRq'],R&B,No Introduction,3P4JgUcz5tXsKJ916bFOQe
5018,['5pKCCKE2ajJHZ9KAiaK11H'],R&B,Needed Me,1Tt4sE4pXi57mTD1GCzsqm
5019,['3UVRliakQfa1pMWIsNuiZ8'],R&B,Just Friends (Sunny),6y7JGli1CNRmvERJitUern
5020,['23zg3TcAtWQy7J6upgbUnj'],R&B,My Baby Just Cares For Me,409B7nrhzDZGm4vVpNkoNu
5021,"['0kJMPTXq7h3ztpDukSx5iD', '50NoVNy9GU1lCrDV8iGpyu', '6lHL3ubAMgSasKjNqKb8HF']",R&B,Ghetto Supastar (That is What You Are),31bf9SEOppLU6lQ85d8om6
5022,['5r0KYGxdIZEHZ6z6XbkVbo'],R&B,Close (Radio Edit),6iPPdmzeNwINawWBp1Lukp
5023,['5a2EaR3hamoenG9rDuVn8j'],R&B,America,4me1ItKif2Ymxtey9T8iiO
5024,"['6sj6FGLblnVfktDZPaydWP', '5NDMothbpdpq2xHqSjrrWn']",R&B,You Make Me Feel,745RmayB5EKICsRILZps1r
5025,['0TImkz4nPqjegtVSMZnMRq'],R&B,Aint 2 Proud 2 Beg,5kVSEpbyuLIVuPM1i2KivC
5026,"['2YZyLoL8N0Wb9xBt1NhZWg', '5pKCCKE2ajJHZ9KAiaK11H']",R&B,LOYALTY. FEAT. RIHANNA.,6SwRhMLwNqEi6alNPVG00n
5027,['4mwXUEKaW4ftbncf9Hi58l'],R&B,Sexy,0RJnKSuzVElN7GHLXRh8B3
5028,['7mLGGMc434d1EfqWgMnBCG'],R&B,Take It All,41X9L5LJMOHATuoPqvHuue
5029,['2iE18Oxc8YSumAU232n4rW'],R&B,ABC,6nzhhT57iQYrbqumru9NNP
5030,"['6vWDO969PvNqNYHIOW5v0m', '74V3dE1a51skRkdII8y2C6']",R&B,Party,42qh86p7TLXyumxSHn65kc
5031,['4JbmXqez7WvTggoxn3UpVT'],R&B,My Boo - Hitmans Club Mix,2OawRn0NvWkStuemgdae4i
5032,"['7pXu47GoqSYRajmBCjxdD6', '7vWFpgyWJ9CXisL0x6vYJN']",R&B,"Birds of a Feather, We Rock Together",7jCalGVeStsbqIZ1YGVS7F
5033,"['60ciIY5MouLc2Y9n34DJdA', '07d5etnpjriczFBB8pxmRe']",R&B,Us 4ever,2LE9n9zrIybDFn3rkA028P
5034,"['6vvOWeGyLHQhJhHwbqesBV', '6RHDefZfOAyKIPCLnwOOq0', '74IEeKcuS34kF2TjOigXra']",R&B,Bless Me (Radio Edit),5eSxtbuCEsVh4Pw7oPOPtV
5035,['78xUyw6FkVZrRAtziFdtdu'],R&B,Star/Pointro - Album Version (Edited),2kDcawxPteyClZPZjdQTOC
5036,['0f5nVCcR06GX8Qikz0COtT'],R&B,Distance,69f1steoIMhN1skPkBR6rB
5037,['3TVXtAsR1Inumwj472S9r4'],R&B,Fake Love,6NMNgWgEAzde5M8U3lc6FN
5038,['3fMbdgg4jU18AjLCKBhRSm'],R&B,Thriller,3S2R0EVwBSAVMd5UMgKTL0
5039,['4oLZx5FplbgfM8DEe9U8LB'],R&B,Luchini AKA This Is It,20DcrlNK0NcRknbX4wcEO4
5040,['4HgF4KnohByNElYid7iCNb'],R&B,"Slow Down - 12"" Version",1pJ8UmVeImPBvyDGH1DCLt
5041,['0HU0U9kdXEHZVxUNbuQe8S'],R&B,Superwoman - Previously Unissued,2alDGjN4yjJgkSSeoCCGae
5042,['0TImkz4nPqjegtVSMZnMRq'],R&B,Hands Up,6ynolYlug6ZWH2pW6TC9s0
5043,"['0yq6uHIfFks9yOURUuCITV', '5y2Xq6xcjJb2jVM54GHK3t']",R&B,Angel,5zsqV7VwDz2gRnALIpTaP1
5044,['5a2EaR3hamoenG9rDuVn8j'],R&B,When Doves Cry,51H2y6YrNNXcy3dfc3qSbA
5045,['3fMbdgg4jU18AjLCKBhRSm'],R&B,Leave Me Alone - 2012 Remaster,2jQfozDpitT8lVEYoOjmeR
5046,['52dJMOJVjZ8ArXL4dDJ3Nd'],R&B,What You Want,41s8bVDv8tt5RiJ6V12grq
5047,['7Aq8lpLMSt1Zxu56pe9bmp'],R&B,Walked Outta Heaven,06ZDLodo1UDVavc3MXREZ3
5048,['4JCt4xrbbBB9blkKwNlcJ7'],R&B,Love Come Down,3ZpSFamHHJE4kL59IePR7P
5049,['3UVRliakQfa1pMWIsNuiZ8'],R&B,Just Friends (Sunny),5jgEJXjECdlhzNgfITSTVm
5050,['21E3waRsmPlU7jZsS13rcj'],R&B,Another Love Song,2QnE0PBovkTW5PpCgvgiu8
5051,['6TvjXbopXg71XRM9OZWqUc'],R&B,We Aint Homies,5dV0BmSJTb41SA3RDe1Umg
5052,['5bgfj5zUoWpyeVatGDjn6H'],R&B,Good Problem,1uhxHpS2ryE07etOeA9SgK
5053,"['6If57j6e3TXXk0HiLcIZca', '7bXgB6jMjp9ATFy66eO08Z']",R&B,It Wont Stop (feat. Chris Brown),2xRYnHQdLD9ketvC01UYYT
5054,['3fMbdgg4jU18AjLCKBhRSm'],R&B,Dont Stop Til You Get Enough - Single Version,46eu3SBuFCXWsPT39Yg3tJ
5055,['336vr2M3Va0FjyvB55lJEd'],R&B,Shes Always In My Hair - Live from Spotify NYC,07ibc51SJsgfwe9Ndg5daD
5056,['5a2EaR3hamoenG9rDuVn8j'],R&B,1999,2H7PHVdQ3mXqEHXcvclTB0
5057,"['7bXgB6jMjp9ATFy66eO08Z', '23zg3TcAtWQy7J6upgbUnj', '13y7CgLHjMVRMDqxdx0Xdo']",R&B,Party,05Z7jet4VDNVgNQWcYHnrk
5058,['3fMbdgg4jU18AjLCKBhRSm'],R&B,This Is It,5XaOvJcyNBNXRohL3eB9dL
5059,['0TImkz4nPqjegtVSMZnMRq'],R&B,What About Your Friends,63PIgPkDf3rswlU4ZWCYAM
5060,"['5pKCCKE2ajJHZ9KAiaK11H', '3TVXtAsR1Inumwj472S9r4']",R&B,Work,32lmL4vQAAotg6MrJnhlQZ
5061,['1U0sIzpRtDkvu1hXXzxh60'],R&B,Frontline,1BgMV6wUrefYnBKD9g6sD7
5062,"['3KV3p5EY4AvKxOlhGHORLg', '0A0FS04o6zMoto8OKPsDwY']",R&B,Dont Tell Em,1eN27pPLzE59zuFbY8SsiT
5063,['1255GTUKNCLCTvH9ctD4cT'],R&B,How Deep Is Your Love,0PBPO8rmYjmehH4j4ymOxl
5064,['3fMbdgg4jU18AjLCKBhRSm'],R&B,Aint No Sunshine,6ac4lvV0LKQlbHYXJ7vTDb
5065,['5JMtXD9vPBIygW4cTcQ8x9'],R&B,Insecure,3UouMKGTjxjVeeS1ouYIqn
5066,"['2RdwBSPQiwcmiDo9kixcl8', '3nFkdlSjzX9mRTtwJOzDYB']",R&B,Frontin - Radio Mix/Club Mix,0iFOG4Ki9aDmJUYUFHQlPG
5067,"['4Qz5J3GBpmR1LcPgqFbzlW', '7iS41tYQBUyJsZYcxCse0D']",R&B,Medication,5sTdTSLH1mXU5J4w6ethqQ
5068,['6PTGRlwNbg36Mu4boWlixN'],R&B,You Are God Alone,1f0ULNih5OLKZk6wcLnoVx
5069,['5A8ZfGPAh4EUTmOJ0Fck3l'],R&B,Your Love,0RZfOr4ZxPJYOGqfhSQqoo
5070,['5m8H6zSadhu1j9Yi04VLqD'],R&B,Thank You (Falettinme Be Mice Elf Agin) - single master,74iQ3gahRTOGc19bYadBE3
5071,['1255GTUKNCLCTvH9ctD4cT'],R&B,The Love We Had (Stays On My Mind),3PaovpaWAYcNH6CCBXFfR5
5072,['3fMbdgg4jU18AjLCKBhRSm'],R&B,Heal the World,7woW97CfcWaKtuC6W5BP2K
5073,['0TImkz4nPqjegtVSMZnMRq'],R&B,No Scrubs,1KGi9sZVMeszgZOWivFpxs
5074,"['1xBARhKI09ZTmeePVDWMCf', '1LKo6ZA3RNvKtLa6zDu32S']",R&B,Want More,2VMaZ8BBb8Fg4sQMrJbKzM
5075,['0TImkz4nPqjegtVSMZnMRq'],R&B,Silly Ho,79Dduf9L3DBCsmqgv5feXO
5076,"['1WLGlayiDpqOK8doYCiQTa', '7gWumE1wMALHXANLSIt054']",R&B,Luck,6lzJSaDf6ElZakEpJfRWKl
5077,"['07YZf4WDAMNwqr4jfgOZ8y', '0hCNtLu0JehylgoiP8L4Gh', '7c0XG5cIJTrrAgEC3ULPiq']",R&B,Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF
5078,"['15Dh5PvHQj909E0RgAe0aN', '1Zgn8DDi8ema6uKufbQOdG', '6pw5ePxlLPN87ikxsFHsvZ']",R&B,Dont Mess With My Man - Version 1 Main (Clean),39YovPslPCXbFYhlYjsZ2Y
5079,"['4sgW8IRub0jAU29ecct87w', '7I5V8KwoSjoMbl8NMgUtl6']",R&B,Testimony,37PMWc1U9QTGRSh9cKzvDj
5080,['0TImkz4nPqjegtVSMZnMRq'],R&B,Diggin on You,2W2vmNmTLERMWT9XBxm35E
5081,['6iWuBN32BqCJAeXW6o3nil'],R&B,Cold War,021txSheRym293iUdf6vPZ
5082,['3fMbdgg4jU18AjLCKBhRSm'],R&B,Girlfriend,1nCV2d1RAch7t2kRmwet5N
5083,"['4HzKw8XcD0piJmDrrPRCYk', '2HPaUgqeutzr3jx5a9WyDV']",R&B,One I Want (feat. PARTYNEXTDOOR),0qfq195ZlBgRNeeABoQCwp
5084,['5a2EaR3hamoenG9rDuVn8j'],R&B,Alphabet St.,25qIHdF9njPTW737AeEQPl
5085,['0hDjKSKjl1DC7ovYTDJHe8'],R&B,Fair-Weather Friend,7gmKCaq9O2HToyR9yBLxKd
5086,['1JWpzwcWgItQFHLRJ1fRKr'],R&B,Just The Way,4eMGevfobDTaWfr3TLbkFm
5087,['6Yv6OBXD6ZQakEljaGaDAk'],R&B,Word Of Mouth,6TSTd3UIstJixvr1dGoZS1
5088,['5r7mGejWrGSxheAYEIfSwI'],R&B,All I Do Is Think Of You,4XhrowM5IKGCRrY2HzYBH3
5089,['7liFhc0PDIx8etigqd2WhW'],R&B,No More,2WfhlEjoUII31H6imnQdvF
5090,['5a2EaR3hamoenG9rDuVn8j'],R&B,7,04MjaNej8XUHI8jbz2THez
5091,['0TImkz4nPqjegtVSMZnMRq'],R&B,Joy Ride,1xWDQkx4paVpYPavL5PURh
5092,['5a2EaR3hamoenG9rDuVn8j'],R&B,Purple Rain,54X78diSLoUDI3joC2bjMz
5093,['6LtgEnShwvrqAaKohg7skM'],R&B,She Said,3griMd2FSimhnvHWOveakD
5094,"['7MNEVabc4cs19CbzAFZmXz', '3j0pXkwHplzUs61oMH7WP0']",R&B,What You Wont Do For Love,5X3012Ox7FlfpxsiTHuy0o
5095,['0TImkz4nPqjegtVSMZnMRq'],R&B,Kick Your Game,09mTshVsfs7NK93MyCAuxx
5096,"['0tqGegfp4LA38TZ807OdzM', '6d47Z08T4snK50HgTEHo5Z']",R&B,2AM.,64Jyg9AzWl3AHdnkKPmY4T
5097,['3fMbdgg4jU18AjLCKBhRSm'],R&B,Wanna Be Startin Somethin,2kulOHR2XY6YDZCWXb38hn
5098,"['4rhq9myoBjElSDOpaFZiaV', '59wfkuBoNyhDMQGCljbUbA', '6uothxMWeLWIhsGeF7cyo4']",R&B,I Dont Wanna Know (feat. Enya And P. Diddy),3pYcGuasNwouukvgQcgo9a
5099,['5a2EaR3hamoenG9rDuVn8j'],R&B,Graffiti Bridge,1i4WFRB8MziPmNZYdpZwhL
5100,['5rkVyNGXEgeUqKkB5ccK83'],R&B,Foolish,6zMUIb4uce1CzpbjR3vMdN
5101,['53htGvuREf9YT5LYk5HEvb'],R&B,MPH,2MHGSsLRJgtFO3FUMHYZIQ
5102,['1Hu56IprUt6GltqTkpvguI'],R&B,My Love Is The Shhh!,3TS25nchaYIPb2Y2fw6cbb
5103,['20s0P9QLxGqKuCsGwFsp7w'],R&B,Right And A Wrong Way,2met1tFe07C9au1j8llxq8
5104,['0TImkz4nPqjegtVSMZnMRq'],R&B,Red Light Special,6dW75XbJ1WAMljOXWjTK46
5105,['0iVrCROxeyon7MZUW3MfzT'],R&B,Get It On Tonite,5iKYZAcAchghry6h8Iu5IL
5106,['5a2EaR3hamoenG9rDuVn8j'],R&B,Sign O The Times,4Yenz5JZZOUiZSeyKY8bDz
5107,['520qA5VGL9iI0SbmEnTVNg'],R&B,Flexin,4ZzVCjVBqXPpHF4rmTCgUZ
5108,['5NDMothbpdpq2xHqSjrrWn'],R&B,Love Dont Live Here Anymore,0bL1x6Y2OvJZbkB1B7o83u
5109,['4BKyFlbGn3XvEAXQi3QR9N'],R&B,Sunday Morning (Thinkin ‘Bout You),6MSy5Ecfb8mI5lwE3h1Pwh
5110,['5a2EaR3hamoenG9rDuVn8j'],R&B,Batdance,4DbUk1qwcz9KKcUY4t8f8u
5111,['74IEeKcuS34kF2TjOigXra'],R&B,I Need You (Live),5nNZ8eGlitET1yeFHvizpI
5112,['5a2EaR3hamoenG9rDuVn8j'],R&B,Lady Cab Driver,3olcbtUJV3xdHIfFjy8owe
5113,['6tUJpYN2aYiXbzAcg0pIOo'],R&B,Still Miss You,0nwhrR95eXSxXEwt1xgAbM
5114,['1kjO72M26jZkv0aaGxJaov'],R&B,If You Want Me To Stay,2gM3JL6l1INKPh0vf0c8I7
5115,['4bfY46yOsnTqkW6FOzKSUZ'],R&B,Anxious,1MHtRIm545av6iSSm1TMT7
5116,['5NDMothbpdpq2xHqSjrrWn'],R&B,Love Like This,7MQywXGHEev7JmwwIzMcao
5117,['3fMbdgg4jU18AjLCKBhRSm'],R&B,P.Y.T. (Pretty Young Thing),5lA3pwMkBdd24StM90QrNR
5118,['2ndyVAdV9UqF1XjyTJt484'],R&B,Father Jesus Spirit (Live),3HFDqVk2aoM1o7MKARrW5U
5119,['23zg3TcAtWQy7J6upgbUnj'],R&B,Bad Girl,5rPzPAaOUceS8HiAculegz
5120,['06ZVnBRVWngP7hMjnJsWRq'],R&B,No Better Way,0lIQdjvyy09oajMVbU1jnp
5121,['3Mcii5XWf6E0lrY3Uky4cA'],R&B,It Was A Good Day,522eZy6MJQKxwLyXZ4I6jA
5122,['3CgFQVOvg4sK8vaGtXPIJ4'],R&B,Zoom,3OWjkfq3mlexSVFAGamhhr
5123,['5a2EaR3hamoenG9rDuVn8j'],R&B,17 Days,7rwPVahewLXhDGKUjfbzU3
5124,['3fMbdgg4jU18AjLCKBhRSm'],R&B,The Lady in My Life,07L1pzoVerhRSSaDGZHrKy
5125,['2iE18Oxc8YSumAU232n4rW'],R&B,Ill Be There,5RdhBLmB4DyFHLglRrfx63
